"X3","X6","X10","X14","X19","X22","X23","X29","X30","X40","X41","X42","X44","X45","X51","X54","X57","X59","X60","X66","X83","X84","X86","X87","X89","X91","X93","X96","X98","X101","X107","X111","X112","X118","X126","X129","X135","X139","X141","X142","X147","X149","X155","X158","X160","X167","X168","X169","X176","X177","X178","X182","X187","X188","X190","X194","X195","X200","X204","X205","X214","X216","X217","X221","X222","X227","X231","X240","X243","X258","X260","X269","X273","X276","X284","X285","X286","X288","X289","X291","X292","X293","X296","X299","X307","X310","X314","X316","X319","X321","X324","X325","X331","X341","X344","X351","X354","X356","X361","X374","X377","X389","X390","X394","X397","X401","X404","X406","X407","X408","X409","X410","X414","X422","X423","X426","X429","X431","X434","X438","X441","X442","X443","X446","X448","X450","X457","X458","X459","X461","X469","X470","X474","X476","X478","X481","X484","X485","X488","X498","X501","X513","X518","X535","X539","X543","X544","X546","X549","X551","X552","X557","X563","X565","X566","X567","X568","X572","X577","X579","X588","X590","X598","X604","X606","X607","X611","X613","X621","X625","X626","X627","X629","X634","X641","X648","X656","X657","X658","X668","X669","X673","X677","X679","X680","X682","X685","X686","X695","X698","X702","X709","X715","X718","X720","X721","X722","X723","X724","X725","X727","X729","X733","X739","X748","X751","X754","X769","X771","X782","X783","X792","X796","X800","X802","X803","X814","X816","X825","X832","X836","X839","X843","X850","X851","X852","X855","X856","X861","X866","X869","X871","X872","X873","X878","X884","X886","X887","X890","X904","X908","X909","X912","X913","X915","X917","X919","X921","X922","X923","X926","X928","X930","X941","X945","X947","X950","X952","X954","X957","X958","X961","X973","X978","X982","X987","X989","X1002","X1004","X1010","X1016","X1028","X1030","X1032","X1040","X1043","X1045","X1046","X1051","X1054","X1055","X1057","X1066","X1070","X1072","X1073","X1074","X1075","X1078","X1080","X1081","X1082","X1083","X1088","X1090","X1097","X1103","X1104","X1109","X1116","X1117","X1120","X1126","X1130","X1131","X1135","X1137","X1138","X1144","X1149","X1155","X1161","X1168","X1171","X1175","X1183","X1185","X1186","X1188","X1190","X1199","X1200","X1203","X1210","X1213","X1215","X1217","X1218","X1224","X1225","X1227","X1231","X1240","X1243","X1244","X1246","X1250","X1253","X1262","X1265","X1268","X1269","X1271","X1277","X1279","X1281","X1282","X1284","X1285","X1292","X1295","X1300","X1304","X1309","X1311","X1314","X1315","X1318","X1321","X1322","X1326","X1330","X1331","X1337","X1338","X1339","X1340","X1341","X1343","X1346","X1350","X1351","X1357","X1366","X1371","X1378","X1379","X1380","X1382","X1384","X1389","X1391","X1394","X1397","X1398","X1400","X1402","X1407","X1408","X1409","X1412","X1414","X1418","X1419","X1423","X1425","X1426","X1430"
0.0125623411376244,0.00560207567334467,0.0145843157044828,0.00708449525414811,0.0102621348401761,0.0174697085156852,0.0100941208233884,0.00607753910096418,0.0130848197664371,0.00491226119918656,0.00326023125834892,0.0156014643655767,0.00462530856135497,0.013448698716972,0,0.00491976515218543,0.0146760040985019,0.00788328136755916,0.000666090327706913,0.00755452641017823,0.00770033617507193,0.0154783086770702,0,0.00938068596128213,0.000957825266792672,0.00701541097726821,0.0168534092772989,0.0114927842869168,0,0.00463118767695232,0.0132190916169401,0.0110210948962052,0.00739630893338776,0.0119208244006286,0.00815657155864987,0.0103485939199936,0.00505429544063146,0.0152458518045288,0.00293201202798757,0.0119964520185096,0.0154956649474483,0.0123215109736424,0.00410289696788869,0.00652824540482337,0.0120894688545989,0.00610621945949588,0,0.0150363378065247,0.0119339189143149,0.00888922682532291,0.007407527158137,0.00234119525441017,0.00766085600532306,0.0128038054312023,0.0147779516408774,0.0107106039308023,0.00835211059200862,0.0133851045826485,0,0.00485371716795115,0.0159168894969797,0.0161246304389274,0.0179949382674672,0.0144398365302835,0.0129511622956429,0.0106039006994973,0.00185718446159561,0.0149922691440741,0.00646181273849639,0.0118750419992712,0.00646985768038056,0.00163426681276161,0.00594519553785879,0.00488072196607831,0,0.0142144929855574,0.00438990923290121,0.00379765528323405,0.0122832630869219,0.0133216687363837,0.0127729058827439,0.0104192654623656,0.00460960886822235,0.0210004723053992,0.0168815036682054,0.0135759747514164,0.0128497731844159,0.0178732533586299,0.00913915371036396,0.00802132361489938,0.00475603458154942,0.00358407671265956,0.0105502648113815,0.00218805775874601,0.0136920397517868,0.00895934974835865,0.00085523542996934,0.0124348416627001,0.00831510230401021,0.00599923730320862,0.00815621511110758,0.0115579380722025,0.0018311618678651,0.0059465144592904,0.0172185469774785,0.00726738899664721,0.00986287771541424,0.0056160912578141,0.00855510570975425,0.0169502212331327,0.00317990635417335,0.0124678156351588,0.0034805401706681,0.0120299616921209,0.0146026333152782,0.0068000683764729,0.00904296837766873,0.0131158742421156,0,0.0166841377670986,0.00681092999762597,0.00490441982492297,0.011162849277398,0.00409183634660757,0.00840763747600933,0.0064462274395455,0.0129086937212732,0.00339819829276646,0.005889631658232,0,0.0059857971414832,0.0132870853160396,0.00662403943367882,0.00380903573447967,0.0277275594788641,0.00397868167482118,0.01295569001528,0.00975541986385238,0.0199463309971885,0.00440516727458447,0.0199767297062544,0.000991781952340276,0.0111850252515081,0.0128537300242838,0.0213268782939697,0.0113660189093699,0.0118926077092992,0.00529726464715564,0.011243752051536,0.00508142043296084,0.0162163569464046,0.011911924959832,0.00581235804027048,0.0120492353970722,0.0080450876285011,0.00885410379172613,0.0170330325964522,0.0157638197008955,0.0120113177375643,0.0101136379721981,0.00783246580590504,0.0113410841877025,0.0136066653020927,0.0096882415363946,0.0103850135696268,0.0139128846551021,0.0168881627059364,0.00853169535473386,0.00965643259921242,0.0224159111484343,0.00193148631855049,0.0161851259930515,0.00928791394180721,0.0109817067140026,0.0125128720770656,0.0155119648741706,0.0183435714716849,0.00668648082068195,0.0147572343872829,0.000922200841471184,0.0046222255398198,0.0148748011047883,0.000420489976396092,0.013050567331993,0,0.0161087712679401,0.0139455288332992,0.0125293755425241,0.00651646536434341,0,0.0089527721728912,0.0080667684147658,0,0.00348342976883691,0.00856189176157715,0.00963334789946723,0.00769549076787825,0.0040730308687583,0.00987456415459297,0.00210733249773827,0.0147839117989944,0.0149231531179132,0.0126067178997526,0.0163348460597976,0.0162959458437578,0.0158728402401929,0.0146010492173325,0,0.0126563194551614,0.00547984679432323,0.00517639434900283,0.00757224514260758,0.0121079508618076,0.00185359486510701,0.0161204772302725,0.0202179952814903,0,0.002399014924495,0,0.00102527088349374,0.0162487686859668,0.0154458967647995,0.01193124122312,0.00799938129674464,0.0180664091831732,0.0180733861067959,0,0.00232264032141269,0.0162362700363513,0.00635986151585957,0.00750383392699746,0.0101930822403963,0.0121453717402438,0.00524085462763277,0.00382836432967813,0.00997754697550392,0.00366109494600791,0.00683964035618957,0.00460715684147078,0.00922719135735599,0.0205706015405275,0.010048538565344,0.00585933979437151,0.00949421449898165,0.0120363238778997,0.00756330578158047,0.0105669658475545,0.0145847229370353,0.0173709823385765,0.00068233694870802,0.0170609124069513,0.00741360049641529,0.0134771835712342,0.0171143608170808,0.00127160526265671,0.0230524220024109,0.0142114329302214,0.00488102646450391,0.0152412095085952,0.000891103277651568,0.00511845115332486,0.00607187630727312,0.00973058515171316,0.0137472383100823,0.00744902341322732,0.0111517491786277,0.0127997722039654,0.00363055626884126,0.00452416977444739,0,0.00205485142102283,0.0200877643524991,0.0142035128503617,0.00496483535089948,0.00836689160572124,0.0121437166227494,0.00412106181918487,0.00415746160353689,0.00417921526871619,0.0125010067365226,0.00113132822498015,0.00667300387566666,0.00493922027238769,0.0131954341417337,0.0048829989827146,0.0167710163076737,0.0158236036102389,0.00692845321411231,0,0.0139426273883623,0.00562155833324513,0.00831808108617417,0.00636361462777535,0.010301458264539,0.0083998708463997,0.00781826549306617,0,0.0131808901143023,0.01359618631867,0.0089068327660843,0.00705089568588469,0.00794509891703123,0.0136057964563308,0.00318944456750092,0,0.00809345435563686,0.00509988975047024,0.0148486173831877,0.00579947236302834,0,0.00759229783696822,0.00111949931625012,0.00792542736234836,0.00263313338058458,0.00983954727061382,0.00442875367624642,0.0121965452657552,0.018939882590354,0.0179002610676656,0.0173624638678876,0.0112288207705853,0.0147633453707706,0.0136626438419572,0.00578786320568983,0.0110840948911707,0.0118899502376717,0.00531361343504971,0.000521816518134556,0.0102723528575018,0.00521445514123195,0.0177746697338549,0.00362587383785086,0.00790217901517414,0.0151295470352023,0.00367216462301714,0.00918067780859583,0.0160738676338374,0.00248416186715916,0.0160708819150219,0.00788817250410814,0.0130638090502638,0.00727124499799943,0.00556924926655913,0.00626468848036617,0,0.0163980861681245,0.0151212963970456,0.00839094180015062,0,0.0169278134592018,0.00853834491676056,0.00171732220418367,0.0130465081224331,0.0128159660771916,0.00835799597076923,0.00289019848631994,0.00451525072431645,0.00899746937897918,0.00410664097135147,0.0110963567532246,0.00432473866360033,0.0148948399929826,0.0123086605820054,0,0.0130036005265343,0.00326583495486276,0.00835342553718991,0.014888874487744,0.0102049533167329,0.0127659525596222,0.0141113218963028,0.0133839072229209,0.00876369094879293,0,0.0211285149801168,0.0170013621414386,0.0100862670491718,0.00472779081768636,0.00693102156905286,0.0176931134711361,0.0128095023718571,0.00276787211177353,0,0.0131481089028083,0.00314221520331855,0.00811897569015166,0.0143487019572372,0,0.0173973970589558,0.013523855279805,0.0130761818624465,0.00692118519777435,0.00722089747796654,0.0115917430399661,0.0118912307625247,0.0192870519317509,0.013374751387047,0.0164937329304151
0.00518870271664774,0.00383906137806571,0.00400473833428695,0.00315627279610876,0.00269860965607523,0.00503616106755354,0.00415339011851463,0.00398188917489332,0.00373034941597084,0.00347404755471822,0.00135702384625993,0.00277214603205686,0.00358809977135678,0.00276743773075976,0.00351926360529468,0.00253763152506427,0.00297104745738442,0.00436656885533026,0.00286802528451668,0.00352381555620652,0.0020972110913433,0.00383621083552609,0.00384350684000785,0.00323824256091048,0.00172507620886911,0.00391110092366345,0.00371645231239625,0.0042402638330388,0.00359774175519257,0.00319130969655999,0.00134888193149831,0.00323370704976652,0.00278005511681744,0.00291950826927622,0.00337826075039298,0.00286731630348613,0.00315934820321388,0.00415330151127922,0.00304501585192631,0.00368718383720979,0.00146876751555361,0.00383624827902048,0.00304721680286496,0.00314176049503585,0.00222920099381275,0.00103540344345738,0.0030171868879516,0.00361299596327499,0.00354347420004853,0.00313054528418829,0.00315634891267919,0.00132492946891128,0.00354579231155296,0.00324733039240905,0.00461305344576864,0.00336380143007176,0.00243143995085685,0.00259106696772646,0.00305274496431426,0.00308554649423766,0.00335031436023586,0.00415975769861803,0.00333416506139288,0.00341430465529275,0.0031368382789973,0.00223446560710172,0.00246540087825549,0.00166861170726217,0.00339929604790191,0.00370671932461689,0.0037373209269048,0.00295306473114619,0.00306220085070233,0.00249957947936781,0.00378029047366284,0.00346825317203718,0.00339524447074864,0.00332758059107791,0.00353382484484383,0.0035010655716382,0.00257399609406526,0.00302655513737711,0.00345288135997639,0.0037213292279814,0.00356674062200118,0.00393410527445213,0.00336949172949756,0.00387546759816755,0.00365802868740748,0.00420550387104899,0.00150558386034467,0.0024530378458057,0.00297389522913182,0.00380489377583887,0.00438128950997075,0.00372033452404125,0.00346259577207954,0.00427859590969867,0.0028877204287245,0.0029954877004022,0.00384072412349796,0.00323848486948761,0.00445688125387787,0.00332761517697098,0.00347050529733824,0.00329193454978852,0.00470257054269603,0.00327314453837318,0.00264342298305085,0.00306528745346684,0.00300035642958559,0.00328106821413001,0.00326743089958285,0.0031478615770159,0.00256615851095203,0.00337162864483486,0.00325600907190322,0.00522357278552376,0.0026219897603514,0.00482554465944445,0.00168131687601056,0.00384230241198571,0.0030267510363686,0.00243863040391446,0.00302163651413657,0.00324331244778828,0.00336510965285789,0.00311315246319759,0.00409859648522983,0.00236553193736517,0.00148808627335953,0.00345407026339779,0.00362036041345972,0.00386518976684058,0.00360240023062227,0.00355380416087723,0.00285081830010789,0.00399149055721684,0.00388618235227605,0.00359225151412893,0.00548112509519311,0.00419115619255049,0.00323221491037139,0.00326032454445085,0.00315949395714203,0.00290859039739151,0.00449222122286303,0.00252304983612972,0.00258577722405061,0.00389150679895027,0.00389401409822208,0.00350554196484308,0.00337127687397836,0.00367882743537184,0.00269122764036282,0.00341237685579287,0.00369160569796386,0.00346417897470575,0.0029099175463101,0.00361031049632627,0.00267455543538657,0.00351251816829118,0.00392054490889444,0.00411985474285634,0.00346489973203958,0.00357524842322573,0.00308208248760898,0.0043519027420818,0.00306873731961828,0.00434465555260767,0.00318282829161112,0.00326711280562431,0.00272770443796433,0.0029241796187097,0.0046707037817841,0.00376939789247033,0.00481072343536392,0.00262765997184243,0.0029524231659307,0.00328349534704076,0.00333704792014277,0.00317521701401441,0.00309368306963235,0.00301790719991261,0.00343887986704233,0.00421750835953566,0.00339539186224926,0.00354633898283565,0.00403012041281728,0.00302567767117484,0.00357244350278673,0.00392883434098706,0.00254009457883359,0.0030834493743182,0.00437319772603526,0.00336442145639565,0.00334059675008477,0.00352120268480935,0.00452239528924222,0.00334625625018215,0.0035429137357248,0.00371993526730502,0.0032429490410497,0.00363112491646772,0.00395959897683,0.00444421443812377,0.00380507450385993,0.00389773094982359,0.00348932737366412,0.00233987887452877,0.00261753338065531,0.00261461227417943,0.00396674072713624,0.00346912055958798,0.0033137173010484,0.00488591301401802,0.00477585574415401,0.00298887147800583,0.00221651498681667,0.0026561951000896,0.0045438752006665,0.0031350152719349,0.00403933599216885,0.00424652586818965,0.00225619222213108,0.00503098785516124,0.00349937617586311,0.00335742938172454,0.00368048850238722,0.00248601146180176,0.00320877069925479,0.00288965557890315,0.00337616623654479,0.0025275674546634,0.00213428706584726,0.00498375428790382,0.00424834703371684,0.00410335896669551,0.00348739428364708,0.0033134261761635,0.00355753474666465,0.00241255161481565,0.00208535862996605,0.00263986124294596,0.00438954497621445,0.00316360343503139,0.00362630318057861,0.00280621734922183,0.00430961254567081,0.00335085806860568,0.0041665217161603,0.00248950119844388,0.00312294908194011,0.00355043622479659,0.00337994662305888,0.00423750336363649,0.00338438071316717,0.00156462864845994,0.00385860087643281,0.00295115873718428,0.00294875839638323,0.00301805972590578,0.00306100167275462,0.0036404103119664,0.00392771329402778,0.00314852298389307,0.00311065513033469,0.00341464742559656,0.00348462389053403,0.00348985395052023,0.00224075390817699,0.00301862836845986,0.00340735589095105,0.00353037717366371,0.00300916402014429,0.00311293201430873,0.0028380493707471,0.00315427710765396,0.00484480639995159,0.00393591797542019,0.00325969741839515,0.00155552901654598,0.00381178975396491,0.00154828835062691,0.00127142116054292,0.0036600353454806,0.00381349324581637,0.0037742619811664,0.00386736693378843,0.00318871855995725,0.0023527872870341,0.00257477967980433,0.00579134334996407,0.00313078148989637,0.00364146457193067,0.00355328703627596,0.00259704305075006,0.00274031421103827,0.00321474782301361,0.00360755931137431,0.00345636299000011,0.00350669636107542,0.00296615048654316,0.00320839613780715,0.00326496801317959,0.00263008971587412,0.00391742741942062,0.00325236595007006,0.00318941052223715,0.00406115574969753,0.00282467036535593,0.0039935409440703,0.0036322859167052,0.00347610210013578,0.00404780350931297,0.00343014219286673,0.00437878989108465,0.00416605014770903,0.00325190023153516,0.00417265759630932,0.00464430083879807,0.00124416802934376,0.00357409893997427,0.00290404103287734,0.00343555792743967,0.00258816894859496,0.00277451795723763,0.00267556744714736,0.00349571048814591,0.00276157389480345,0.00394041325086375,0.00322229836428996,0.00373113507684484,0.00505951836314327,0.00338436425044293,0.0015218293411575,0.00392705938362483,0.00292497466337676,0.00331783498440493,0.00364911641740192,0.00317125774691408,0.00323216697227733,0.00236973330669608,0.00349979132792856,0.00316381903701985,0.00425906312940966,0.00377443051369606,0.00292910394392771,0.00299896991593916,0.00325938721530875,0.00288429748175125,0.00335337536630971,0.00375631834263701,0.00379538608895691,0.000854243419173645,0.00318730621799244,0.00353102993781982,0.00470213047878033,0.00377460599405354,0.00369470307477793,0.00332587265391915,0.00319437568580649,0.00389128644197562,0.00363719208898547,0.00338592311804796,0.00337864642012291,0.00420733141991661,0.00217473380125535,0.00458467167779731,0.00406700638041568,0.00508602159130537,0.0031507171007344,0.00442798509659867,0.00403424816085743,0.00436437838433251,0.00436957733740873,0.00438951506635932,0.00441267071880295,0.00424731546565432,0.00458045504273064,0.00414226714902818,0.0032686015450769,0.00391057898665649,0.00327194893101613,0.00262968424781697,0.00540741146953879,0.00325026717548013,0.00318862345450548,0.00463765148902779,0.00350579734797419,0.00288558641813711,0.00352558078938581,0.0037689039972972,0.00386230120607209,0.00389083612892161,0.00437640140856038,0.00381652686322579,0.00466622727646726
0.00145230242519555,0.0083374464368682,0.00167976048581812,0.00146824799734893,0.00501238341755676,0.00353706520211478,0.000550272164091532,0.00250361575883712,0.00723326297938626,0.00206840613203783,0.00980635827490366,0.00210582111350873,0.00684884542266074,0.00345068813257698,0.00169758471510666,0.0112580487079672,0.00297843927487729,0.00418706738732244,0.00784952775659752,0.00270749571149301,0.00311765474611528,0,0.00115883458175764,0.00839183156829958,0.00794406501221965,0.00249247306233748,0.00571291457514007,0.00724288637377001,0.000913777249341248,0.00557038441513622,0.00141956973040097,0.00588415323880961,0.000547520450713288,0.00594523419046701,0.00177879004059091,0.00450148467274128,0.0120364895395587,0.00339372872051524,0.00353749966268726,0.000349095045130871,0.00445538547400145,0.00342158842243981,0.00510867731444777,0.00367602888896042,0.00313242709461151,0.00719104700201048,0.00756631368164215,0.00151911484480844,0.00282915724340404,0.00221963355267651,0.00220012466984514,0.0146815955008381,0.0056320385885288,0.00395210933674171,0.000905949406363449,0.00371446757244404,0.00776370274014062,0.00449426955318823,0.00212996155728379,0.00427692454181486,0.00205609571522898,0,0.00270150453095235,0.00335557028602276,0.00402265199503964,0.00672265142161409,0.00557616530243888,0.00496180623047462,0.00276849229430621,0.00431615498241209,0.00371345849260976,0.00590242560030872,0.00734354451265218,0.0100799184550113,0.00145210630988577,0.00279325832458588,0.00233196089885746,0.00993589909258396,0.0054270304053169,0.0042840331726136,0.00268599975372298,0.0067045353389326,0.00319598888945144,0,0.00500814302915719,0.00277596327158523,0.00432850583771382,0,0.000808273466151341,0,0.00718845809492539,0.00303973319010771,0.00118222760798064,0.00331677236989362,0.00208257204569453,0,0.0113802420130042,0,0.0079686232340053,0.00227605180776227,0.00752400165688703,0.00540929004444544,0.00548243565300807,0,0.00174152619015251,0.00485791096103644,0.00892600663826547,0.00183847296057072,0.00371678526447978,0,0.00352403357166907,0.00399029459960659,0.00570647406776085,0.00302040118526142,0.00162658743017063,0.00156329597818138,0,0.00544309385656322,0.00712203125071601,0,0.00416514607432521,0.00538647758331914,0.00247757559487048,0.0116883440625865,0.00669482508493168,0.00639767449421773,0.00270293038903245,0.00808265360767615,0.00425899082015796,0.00181070749944735,0.00428121866796194,0.00350341161736994,0.0068027814394146,0.00459934562163419,0.00187354144079448,0.00594048797519589,0.00439920809887808,0.00410915142431856,0.00169862382081393,0.00315263267970923,0.00378058107546349,0.000161118135406819,0.00420347059489327,0.00201330924458103,0.00283787103580285,0.00410081286251154,0.00820976958249563,0.00963348815049119,0.00401316667965665,0.00196484906107396,0.00360453902783291,0.00524542533101149,0.00715213299556384,0.00190516384541638,0.00145187004439087,0.00627261567237953,0.00270352223682227,0.00227228650049598,0.00556425392592189,0.00555694752129986,0.00570924674023071,0.00447222486265314,0.0024751865374248,0.00928808942789374,0.00659436975637458,0.00280165597018778,0.00621235064874159,0.00172326286085562,0.0060549094193821,0.00347441028726334,0.00626076102592597,0.00420178128539114,0.00765316348547793,0.00658405825307046,0.00558144755688436,0.00304675699397774,0,0.00634216805131021,0.00414539804539958,0.00830243937387429,0.0058891128485947,0.00283677058720597,0.00768116264677613,0.00195659195654495,0.00141619198864947,0.00283039785463581,0.00481020278244,0.000661202713276501,0.00181813668338987,0.00685753046936523,0.00374512253812786,0.000549614364870822,0.00316780053071405,0.00323871100490128,0.00454321765263627,0.00459297540952711,0.00195026461719832,0.00426325744317721,0.00349308294392463,0.00663516378526944,0.00222755934722703,0.000282566508270192,0.0051651105735053,0.00230289687288106,0.00277417479146257,0.000333025223898717,0.0026699494248599,0.00119663368101863,0.00278240945165916,0.0101070512845272,0.011215474227909,0.00652539173740148,0.00643561259968766,0.00503234659275196,0.00393601916462459,0.00458150083938573,0.00296906819134777,0.00578213559554055,0.00716959677124788,0.00678574193347237,0.00705582060578608,0.00195398499647901,0.00344941845914033,0.00624191374892634,0.00495442150169046,0.00292203090479546,0.000943254152079378,0.00651539644340584,0.00149699824728495,0.00930343864310916,0.00130025402184016,0.00519356460833554,0.0039187876401624,0.00716514531235649,0.00506272372770342,0.00273370649114744,0.00518860455880424,0.00178593745189192,0.00533423287437661,0.00297530412121529,0.00274709088248355,0.0067268406952695,0.00553925006362632,0.00445544449290904,0.00486360389014166,0.00102251120412684,0.00490824321016445,0.00526264053229411,0.00161382423385592,0.00789490478256771,0.00197935122707254,0.0095806709080248,0.00237060604191608,0.00351779273693096,0.00632238599798414,0.00184607171434787,0.00345995641274958,0.00538130211258801,0.00571167781767554,0.00619214224990752,0.00502850969941243,0.00282422174915208,0.00498714406139418,0.00455966950070236,0.00418056728108919,0.00721698066880207,0.00230274189165666,0.00561548655333161,0.00427504458210729,0.00737224058935178,0.00819439269339161,0.00193158336075277,0.00228756655984417,0.00466224015564249,0.00637113006048387,0.00373414957928852,0.00608396194449644,0.00262411773687465,0.00563712978405729,0.0018571863919586,0.00552762143435729,0.00608612702336075,0.00465913576511537,0.00514008656846567,0.00530699530823954,0.00273079017913724,0.0019784480867158,0.00133504772934676,0.00244752800085229,0.00411790677669651,0.00572111302331418,0.00749488231803137,0.00320119389739517,0.00405241759617794,0.00753984795336615,0.00160836550726995,0.00723153874950016,0.00385134487331872,0.00325347084174426,0.00524446813157549,0.00198128103545352,0.00299856538044762,0.0053212193759354,0.00440595291594483,0.0026680516759522,0.00603366194597639,0.00231912728306933,0.00382186497551368,0.00325293164648299,0.002059963665669,0.00702396718537036,0.0066707602233361,0.00279769165936686,0.00323888054217961,0.00932150149456546,0.00535093167594715,0,0.000605771219643153,0.00307891374053483,7.82081793805011e-05,0,0.00396665731776296,0.00395121628275063,0.00515344657756699,0.00595664206219268,0.00210538597768266,0.00191634011155312,0.00904681080087358,0.00708658699599619,0.00298132208392524,0.00458476461721061,0.00694715162677395,0.00152944527627511,0.00384790834940059,0.00461913264474772,0.00902195919452319,0.00318135275936715,0.0072256776755747,0.00273079716177453,0.00288283610518803,0.00443627375231919,0.00407506455390144,0.00420088022201425,0.0105852372919545,0.00710899864883967,0.00379771591436182,0.00403533258116405,0.00659392522866534,0.0025500499860609,0.00451164835365923,0.0011372396668394,0.00536772516243499,0.00225719783375375,0.00330985878666184,0.00773342748037805,0.0106283195822358,0.00489915638323751,0.00166874535610707,0.00554300630176588,0.00486608548780259,0.00391820697738042,0.000154240438951118,0.00605470615845659,0.000942835097374805,0.00677671400191425,0.00523762586357372,0,0.00743779021588067,0.000641352042731729,0.00475984578987663,0.00445275768818391,0.00567017595986912,0,0.000487598007916491,0,0.00150683579677944,0.0104599826999969,0.00207550180888031,0.00536173645873643,0.00158527758642678,0.000190790235557167,0.00690635183269148,0.000883669864325466,0.00435865404019058,0.0058291655491388,0,0.00229136106598631,0.00269037725159366,0.00454169888856377,0.00212518947410279,0.000451263398885745,0.00921646488375465,0.00135582903906128,0.00190237274142769,0.00346247649078692,0.000694531388027366,0,0.00272036955454034
3,2,3,1,1,1,1,3,2,1,2,2,2,2,2,2,2,1,2,1,3,3,1,2,1,3,3,1,2,2,2,2,2,1,2,3,2,3,2,2,3,3,2,2,2,3,2,2,2,1,2,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,3,1,3,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,1,2,2,2,2,2,3,2,1,2,2,3,3,2,2,2,1,2,1,1,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2,1,2,1,3,1,1,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,1,3,2,2,2,2,2,3,2,2,3,3,3,2,2,3,2,1,3,2,3,2,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,2,2,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,3
